LECROYHDO6104,5494,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,24-Mar-2017 14:52:14,0                 
Time,Ampl
-0.02669503,0.2168
-0.02668503,0.2156
-0.02667503,0.2164
-0.02666503,0.2196
-0.02665503,0.2176
-0.02664503,0.216
-0.02663503,0.2156
-0.02662503,0.2104
-0.02661503,0.2128
-0.02660503,0.2136
-0.02659503,0.2168
-0.02658503,0.2092
-0.02657503,0.2116
-0.02656503,0.2156
-0.02655503,0.2144
-0.02654503,0.2084
-0.02653503,0.2136
-0.02652503,0.2096
-0.02651503,0.2084
-0.02650503,0.2088
-0.02649503,0.2108
-0.02648503,0.2108
-0.02647503,0.2056
-0.02646503,0.206
-0.02645503,0.2068
-0.02644503,0.2088
-0.02643503,0.2084
-0.02642503,0.2084
-0.02641503,0.2064
-0.02640503,0.2036
-0.02639503,0.2044
-0.02638503,0.206
-0.02637503,0.2048
-0.02636503,0.2068
-0.02635503,0.2036
-0.02634503,0.2044
-0.02633503,0.2016
-0.02632503,0.2036
-0.02631503,0.2032
-0.02630503,0.2028
-0.02629503,0.1984
-0.02628503,0.2024
-0.02627503,0.1972
-0.02626503,0.2012
-0.02625503,0.1976
-0.02624503,0.1984
-0.02623503,0.1988
-0.02622503,0.1964
-0.02621503,0.198
-0.02620503,0.1984
-0.02619503,0.1968
-0.02618503,0.1968
-0.02617503,0.194
-0.02616503,0.1908
-0.02615503,0.1908
-0.02614503,0.1916
-0.02613503,0.1944
-0.02612503,0.1928
-0.02611503,0.1896
-0.02610503,0.1884
-0.02609503,0.1916
-0.02608503,0.1912
-0.02607503,0.1904
-0.02606503,0.1884
-0.02605503,0.184
-0.02604503,0.1868
-0.02603503,0.1868
-0.02602503,0.1876
-0.02601503,0.1924
-0.02600503,0.1876
-0.02599503,0.1888
-0.02598503,0.1876
-0.02597503,0.1868
-0.02596503,0.1888
-0.02595503,0.188
-0.02594503,0.1864
-0.02593503,0.1864
-0.02592503,0.186
-0.02591503,0.184
-0.02590503,0.1792
-0.02589503,0.1792
-0.02588503,0.1796
-0.02587503,0.1816
-0.02586503,0.1832
-0.02585503,0.18
-0.02584503,0.1832
-0.02583503,0.1812
-0.02582503,0.1804
-0.02581503,0.18
-0.02580503,0.1768
-0.02579503,0.1784
-0.02578503,0.1756
-0.02577503,0.1764
-0.02576503,0.1776
-0.02575503,0.176
-0.02574503,0.1756
-0.02573503,0.1776
-0.02572503,0.1732
-0.02571503,0.1756
-0.02570503,0.1732
-0.02569503,0.1748
-0.02568503,0.1748
-0.02567503,0.1744
-0.02566503,0.176
-0.02565503,0.1704
-0.02564503,0.1728
-0.02563503,0.1704
-0.02562503,0.1724
-0.02561503,0.1732
-0.02560503,0.1704
-0.02559503,0.1724
-0.02558503,0.1712
-0.02557503,0.17
-0.02556503,0.168
-0.02555503,0.1672
-0.02554503,0.1696
-0.02553503,0.1684
-0.02552503,0.1704
-0.02551503,0.1676
-0.02550503,0.164
-0.02549503,0.1612
-0.02548503,0.1628
-0.02547503,0.1644
-0.02546503,0.1632
-0.02545503,0.1652
-0.02544503,0.1596
-0.02543503,0.1604
-0.02542503,0.1576
-0.02541503,0.1596
-0.02540503,0.1588
-0.02539503,0.1588
-0.02538503,0.1612
-0.02537503,0.1584
-0.02536503,0.1572
-0.02535503,0.1552
-0.02534503,0.1576
-0.02533503,0.156
-0.02532503,0.156
-0.02531503,0.1556
-0.02530503,0.1548
-0.02529503,0.1532
-0.02528503,0.1508
-0.02527503,0.1524
-0.02526503,0.1548
-0.02525503,0.154
-0.02524503,0.1552
-0.02523503,0.1556
-0.02522503,0.1512
-0.02521503,0.1524
-0.02520503,0.1516
-0.02519503,0.154
-0.02518503,0.1524
-0.02517503,0.148
-0.02516503,0.1472
-0.02515503,0.1476
-0.02514503,0.1488
-0.02513503,0.1464
-0.02512503,0.1448
-0.02511503,0.1472
-0.02510503,0.1416
-0.02509503,0.1468
-0.02508503,0.144
-0.02507503,0.1464
-0.02506503,0.1456
-0.02505503,0.1448
-0.02504503,0.1452
-0.02503503,0.144
-0.02502503,0.1424
-0.02501503,0.1408
-0.02500503,0.142
-0.02499503,0.1432
-0.02498503,0.1428
-0.02497503,0.1412
-0.02496503,0.1396
-0.02495503,0.14
-0.02494503,0.1396
-0.02493503,0.1396
-0.02492503,0.1388
-0.02491503,0.1412
-0.02490503,0.1408
-0.02489503,0.1388
-0.02488503,0.1396
-0.02487503,0.1368
-0.02486503,0.1404
-0.02485503,0.1368
-0.02484503,0.1384
-0.02483503,0.1372
-0.02482503,0.1376
-0.02481503,0.1392
-0.02480503,0.1336
-0.02479503,0.1316
-0.02478503,0.1328
-0.02477503,0.1348
-0.02476503,0.1344
-0.02475503,0.1328
-0.02474503,0.1296
-0.02473503,0.1308
-0.02472503,0.1312
-0.02471503,0.13
-0.02470503,0.1304
-0.02469503,0.1332
-0.02468503,0.1284
-0.02467503,0.1288
-0.02466503,0.1288
-0.02465503,0.1284
-0.02464503,0.1296
-0.02463503,0.13
-0.02462503,0.1288
-0.02461503,0.128
-0.02460503,0.1248
-0.02459503,0.1248
-0.02458503,0.1236
-0.02457503,0.1244
-0.02456503,0.1236
-0.02455503,0.124
-0.02454503,0.122
-0.02453503,0.1228
-0.02452503,0.1224
-0.02451503,0.1176
-0.02450503,0.12
-0.02449503,0.1172
-0.02448503,0.1204
-0.02447503,0.1208
-0.02446503,0.1172
-0.02445503,0.1164
-0.02444503,0.1172
-0.02443503,0.1172
-0.02442503,0.1164
-0.02441503,0.1184
-0.02440503,0.112
-0.02439503,0.1148
-0.02438503,0.1148
-0.02437503,0.1172
-0.02436503,0.1132
-0.02435503,0.1152
-0.02434503,0.112
-0.02433503,0.1148
-0.02432503,0.1112
-0.02431503,0.11
-0.02430503,0.1108
-0.02429503,0.1124
-0.02428503,0.1136
-0.02427503,0.1116
-0.02426503,0.1104
-0.02425503,0.1108
-0.02424503,0.1076
-0.02423503,0.1108
-0.02422503,0.1088
-0.02421503,0.108
-0.02420503,0.1068
-0.02419503,0.1064
-0.02418503,0.106
-0.02417503,0.108
-0.02416503,0.1048
-0.02415503,0.1068
-0.02414503,0.1064
-0.02413503,0.1048
-0.02412503,0.106
-0.02411503,0.1008
-0.02410503,0.1052
-0.02409503,0.1044
-0.02408503,0.1
-0.02407503,0.1012
-0.02406503,0.0996
-0.02405503,0.0992
-0.02404503,0.0968
-0.02403503,0.0976
-0.02402503,0.0996
-0.02401503,0.1004
-0.02400503,0.096
-0.02399503,0.0984
-0.02398503,0.0968
-0.02397503,0.0976
-0.02396503,0.0976
-0.02395503,0.0952
-0.02394503,0.0996
-0.02393503,0.0976
-0.02392503,0.0956
-0.02391503,0.094
-0.02390503,0.0944
-0.02389503,0.0932
-0.02388503,0.09
-0.02387503,0.0952
-0.02386503,0.0952
-0.02385503,0.0908
-0.02384503,0.09
-0.02383503,0.0924
-0.02382503,0.0924
-0.02381503,0.0876
-0.02380503,0.092
-0.02379503,0.0904
-0.02378503,0.0872
-0.02377503,0.0868
-0.02376503,0.084
-0.02375503,0.0864
-0.02374503,0.086
-0.02373503,0.0864
-0.02372503,0.088
-0.02371503,0.0864
-0.02370503,0.0828
-0.02369503,0.0828
-0.02368503,0.0824
-0.02367503,0.08
-0.02366503,0.0824
-0.02365503,0.0836
-0.02364503,0.08
-0.02363503,0.08
-0.02362503,0.0784
-0.02361503,0.0788
-0.02360503,0.0772
-0.02359503,0.0808
-0.02358503,0.0792
-0.02357503,0.082
-0.02356503,0.0764
-0.02355503,0.0796
-0.02354503,0.0792
-0.02353503,0.078
-0.02352503,0.0776
-0.02351503,0.0764
-0.02350503,0.078
-0.02349503,0.08
-0.02348503,0.074
-0.02347503,0.0764
-0.02346503,0.0748
-0.02345503,0.074
-0.02344503,0.0772
-0.02343503,0.0732
-0.02342503,0.0708
-0.02341503,0.0688
-0.02340503,0.0736
-0.02339503,0.072
-0.02338503,0.0708
-0.02337503,0.0716
-0.02336503,0.068
-0.02335503,0.066
-0.02334503,0.0692
-0.02333503,0.0696
-0.02332503,0.0672
-0.02331503,0.0692
-0.02330503,0.0652
-0.02329503,0.0688
-0.02328503,0.066
-0.02327503,0.0672
-0.02326503,0.0672
-0.02325503,0.0632
-0.02324503,0.0664
-0.02323503,0.0664
-0.02322503,0.06
-0.02321503,0.064
-0.02320503,0.062
-0.02319503,0.0596
-0.02318503,0.0628
-0.02317503,0.058
-0.02316503,0.062
-0.02315503,0.0612
-0.02314503,0.06
-0.02313503,0.062
-0.02312503,0.0612
-0.02311503,0.0608
-0.02310503,0.0624
-0.02309503,0.0584
-0.02308503,0.0592
-0.02307503,0.0588
-0.02306503,0.0564
-0.02305503,0.0568
-0.02304503,0.0576
-0.02303503,0.0572
-0.02302503,0.0572
-0.02301503,0.0524
-0.02300503,0.0508
-0.02299503,0.0508
-0.02298503,0.0504
-0.02297503,0.0504
-0.02296503,0.054
-0.02295503,0.0492
-0.02294503,0.0484
-0.02293503,0.0504
-0.02292503,0.048
-0.02291503,0.052
-0.02290503,0.0532
-0.02289503,0.0516
-0.02288503,0.0504
-0.02287503,0.046
-0.02286503,0.05
-0.02285503,0.0508
-0.02284503,0.0492
-0.02283503,0.048
-0.02282503,0.044
-0.02281503,0.0444
-0.02280503,0.044
-0.02279503,0.0456
-0.02278503,0.0448
-0.02277503,0.044
-0.02276503,0.0424
-0.02275503,0.0396
-0.02274503,0.044
-0.02273503,0.044
-0.02272503,0.0448
-0.02271503,0.044
-0.02270503,0.042
-0.02269503,0.0436
-0.02268503,0.0436
-0.02267503,0.0404
-0.02266503,0.0388
-0.02265503,0.042
-0.02264503,0.04
-0.02263503,0.0376
-0.02262503,0.0388
-0.02261503,0.0344
-0.02260503,0.0368
-0.02259503,0.0388
-0.02258503,0.0364
-0.02257503,0.0356
-0.02256503,0.0356
-0.02255503,0.0352
-0.02254503,0.0332
-0.02253503,0.034
-0.02252503,0.0348
-0.02251503,0.0316
-0.02250503,0.0292
-0.02249503,0.0328
-0.02248503,0.0308
-0.02247503,0.03
-0.02246503,0.0292
-0.02245503,0.0276
-0.02244503,0.0256
-0.02243503,0.0268
-0.02242503,0.0316
-0.02241503,0.0288
-0.02240503,0.026
-0.02239503,0.0268
-0.02238503,0.0276
-0.02237503,0.0284
-0.02236503,0.0248
-0.02235503,0.0248
-0.02234503,0.0296
-0.02233503,0.0232
-0.02232503,0.0236
-0.02231503,0.0244
-0.02230503,0.0204
-0.02229503,0.0216
-0.02228503,0.022
-0.02227503,0.0204
-0.02226503,0.0208
-0.02225503,0.0196
-0.02224503,0.0212
-0.02223503,0.0212
-0.02222503,0.0196
-0.02221503,0.0192
-0.02220503,0.0188
-0.02219503,0.0188
-0.02218503,0.0188
-0.02217503,0.0168
-0.02216503,0.014
-0.02215503,0.0144
-0.02214503,0.0128
-0.02213503,0.0112
-0.02212503,0.014
-0.02211503,0.0108
-0.02210503,0.0084
-0.02209503,0.0112
-0.02208503,0.0136
-0.02207503,0.0132
-0.02206503,0.012
-0.02205503,0.0108
-0.02204503,0.0092
-0.02203503,0.01
-0.02202503,0.008
-0.02201503,0.0064
-0.02200503,0.0088
-0.02199503,0.0036
-0.02198503,0.0064
-0.02197503,0.0028
-0.02196503,0.006
-0.02195503,0.0052
-0.02194503,0.004
-0.02193503,0.0056
-0.02192503,0.0068
-0.02191503,0.0052
-0.02190503,0.004
-0.02189503,0.0024
-0.02188503,0.004
-0.02187503,0.004
-0.02186503,0.0032
-0.02185503,0.0052
-0.02184503,0.0036
-0.02183503,-0.0016
-0.02182503,0.0012
-0.02181503,0.0024
-0.02180503,0.002
-0.02179503,0.0024
-0.02178503,-0.0008
-0.02177503,0.0004
-0.02176503,-0.002
-0.02175503,-0.0028
-0.02174503,0.0008
-0.02173503,0.0004
-0.02172503,-0.0008
-0.02171503,-0.0012
-0.02170503,-0.0064
-0.02169503,-0.0044
-0.02168503,-0.0056
-0.02167503,-0.006
-0.02166503,-0.0048
-0.02165503,-0.006
-0.02164503,-0.0084
-0.02163503,-0.0104
-0.02162503,-0.0068
-0.02161503,-0.0052
-0.02160503,-0.0092
-0.02159503,-0.0072
-0.02158503,-0.0088
-0.02157503,-0.012
-0.02156503,-0.01
-0.02155503,-0.0072
-0.02154503,-0.0084
-0.02153503,-0.01
-0.02152503,-0.0108
-0.02151503,-0.0136
-0.02150503,-0.0128
-0.02149503,-0.014
-0.02148503,-0.0172
-0.02147503,-0.012
-0.02146503,-0.0132
-0.02145503,-0.0112
-0.02144503,-0.0144
-0.02143503,-0.0148
-0.02142503,-0.0164
-0.02141503,-0.0164
-0.02140503,-0.0156
-0.02139503,-0.0168
-0.02138503,-0.018
-0.02137503,-0.0192
-0.02136503,-0.0144
-0.02135503,-0.0172
-0.02134503,-0.0184
-0.02133503,-0.0188
-0.02132503,-0.0212
-0.02131503,-0.0172
-0.02130503,-0.022
-0.02129503,-0.0228
-0.02128503,-0.0256
-0.02127503,-0.0256
-0.02126503,-0.0244
-0.02125503,-0.0228
-0.02124503,-0.0232
-0.02123503,-0.0248
-0.02122503,-0.0248
-0.02121503,-0.024
-0.02120503,-0.0244
-0.02119503,-0.0272
-0.02118503,-0.0252
-0.02117503,-0.0276
-0.02116503,-0.0288
-0.02115503,-0.0288
-0.02114503,-0.0272
-0.02113503,-0.0316
-0.02112503,-0.0264
-0.02111503,-0.0316
-0.02110503,-0.0312
-0.02109503,-0.0308
-0.02108503,-0.0296
-0.02107503,-0.032
-0.02106503,-0.0336
-0.02105503,-0.0324
-0.02104503,-0.0316
-0.02103503,-0.032
-0.02102503,-0.0324
-0.02101503,-0.0364
-0.02100503,-0.0392
-0.02099503,-0.0372
-0.02098503,-0.036
-0.02097503,-0.0392
-0.02096503,-0.0368
-0.02095503,-0.04
-0.02094503,-0.0368
-0.02093503,-0.0404
-0.02092503,-0.0376
-0.02091503,-0.0368
-0.02090503,-0.0384
-0.02089503,-0.038
-0.02088503,-0.0404
-0.02087503,-0.0436
-0.02086503,-0.0456
-0.02085503,-0.0448
-0.02084503,-0.0428
-0.02083503,-0.0456
-0.02082503,-0.0452
-0.02081503,-0.0456
-0.02080503,-0.0472
-0.02079503,-0.0484
-0.02078503,-0.046
-0.02077503,-0.0464
-0.02076503,-0.0428
-0.02075503,-0.0436
-0.02074503,-0.0492
-0.02073503,-0.0512
-0.02072503,-0.0504
-0.02071503,-0.0464
-0.02070503,-0.0496
-0.02069503,-0.0524
-0.02068503,-0.0492
-0.02067503,-0.0508
-0.02066503,-0.0532
-0.02065503,-0.0552
-0.02064503,-0.0528
-0.02063503,-0.0488
-0.02062503,-0.0492
-0.02061503,-0.0536
-0.02060503,-0.0512
-0.02059503,-0.054
-0.02058503,-0.0548
-0.02057503,-0.054
-0.02056503,-0.0552
-0.02055503,-0.0556
-0.02054503,-0.0592
-0.02053503,-0.0576
-0.02052503,-0.0584
-0.02051503,-0.0624
-0.02050503,-0.0596
-0.02049503,-0.0608
-0.02048503,-0.0584
-0.02047503,-0.0608
-0.02046503,-0.06
-0.02045503,-0.0624
-0.02044503,-0.0604
-0.02043503,-0.0604
-0.02042503,-0.0604
-0.02041503,-0.0636
-0.02040503,-0.0632
-0.02039503,-0.0636
-0.02038503,-0.0616
-0.02037503,-0.0604
-0.02036503,-0.0652
-0.02035503,-0.064
-0.02034503,-0.0656
-0.02033503,-0.066
-0.02032503,-0.0668
-0.02031503,-0.0656
-0.02030503,-0.066
-0.02029503,-0.0672
-0.02028503,-0.066
-0.02027503,-0.0676
-0.02026503,-0.068
-0.02025503,-0.0676
-0.02024503,-0.0704
-0.02023503,-0.0696
-0.02022503,-0.0676
-0.02021503,-0.0688
-0.02020503,-0.0688
-0.02019503,-0.0728
-0.02018503,-0.0728
-0.02017503,-0.0732
-0.02016503,-0.0748
-0.02015503,-0.0748
-0.02014503,-0.0752
-0.02013503,-0.0712
-0.02012503,-0.0744
-0.02011503,-0.0704
-0.02010503,-0.074
-0.02009503,-0.0744
-0.02008503,-0.0732
-0.02007503,-0.076
-0.02006503,-0.078
-0.02005503,-0.078
-0.02004503,-0.0796
-0.02003503,-0.0776
-0.02002503,-0.0744
-0.02001503,-0.0744
-0.02000503,-0.076
-0.01999503,-0.0784
-0.01998503,-0.0808
-0.01997503,-0.0796
-0.01996503,-0.0828
-0.01995503,-0.0848
-0.01994503,-0.08
-0.01993503,-0.078
-0.01992503,-0.0844
-0.01991503,-0.0812
-0.01990503,-0.0828
-0.01989503,-0.0808
-0.01988503,-0.0836
-0.01987503,-0.0852
-0.01986503,-0.0844
-0.01985503,-0.0816
-0.01984503,-0.0852
-0.01983503,-0.0884
-0.01982503,-0.088
-0.01981503,-0.0888
-0.01980503,-0.0912
-0.01979503,-0.088
-0.01978503,-0.0876
-0.01977503,-0.0908
-0.01976503,-0.0912
-0.01975503,-0.0888
-0.01974503,-0.092
-0.01973503,-0.0944
-0.01972503,-0.0924
-0.01971503,-0.0936
-0.01970503,-0.0932
-0.01969503,-0.0944
-0.01968503,-0.0944
-0.01967503,-0.0952
-0.01966503,-0.098
-0.01965503,-0.0956
-0.01964503,-0.1012
-0.01963503,-0.098
-0.01962503,-0.0988
-0.01961503,-0.0972
-0.01960503,-0.098
-0.01959503,-0.0968
-0.01958503,-0.0976
-0.01957503,-0.098
-0.01956503,-0.1008
-0.01955503,-0.1
-0.01954503,-0.0956
-0.01953503,-0.1008
-0.01952503,-0.102
-0.01951503,-0.1012
-0.01950503,-0.1032
-0.01949503,-0.1032
-0.01948503,-0.1016
-0.01947503,-0.102
-0.01946503,-0.1036
-0.01945503,-0.1036
-0.01944503,-0.1024
-0.01943503,-0.1044
-0.01942503,-0.1036
-0.01941503,-0.1076
-0.01940503,-0.1072
-0.01939503,-0.1072
-0.01938503,-0.102
-0.01937503,-0.1072
-0.01936503,-0.1064
-0.01935503,-0.106
-0.01934503,-0.11
-0.01933503,-0.1096
-0.01932503,-0.1068
-0.01931503,-0.1064
-0.01930503,-0.1104
-0.01929503,-0.1112
-0.01928503,-0.1124
-0.01927503,-0.1108
-0.01926503,-0.1112
-0.01925503,-0.1164
-0.01924503,-0.1136
-0.01923503,-0.1144
-0.01922503,-0.1152
-0.01921503,-0.1164
-0.01920503,-0.1152
-0.01919503,-0.116
-0.01918503,-0.1188
-0.01917503,-0.1184
-0.01916503,-0.1148
-0.01915503,-0.116
-0.01914503,-0.118
-0.01913503,-0.1176
-0.01912503,-0.1196
-0.01911503,-0.1208
-0.01910503,-0.1204
-0.01909503,-0.1236
-0.01908503,-0.1244
-0.01907503,-0.1228
-0.01906503,-0.1224
-0.01905503,-0.1232
-0.01904503,-0.1248
-0.01903503,-0.1244
-0.01902503,-0.124
-0.01901503,-0.1204
-0.01900503,-0.1224
-0.01899503,-0.1216
-0.01898503,-0.1232
-0.01897503,-0.1184
-0.01896503,-0.1224
-0.01895503,-0.1268
-0.01894503,-0.1296
-0.01893503,-0.1296
-0.01892503,-0.1312
-0.01891503,-0.1272
-0.01890503,-0.1296
-0.01889503,-0.1332
-0.01888503,-0.132
-0.01887503,-0.1324
-0.01886503,-0.1348
-0.01885503,-0.1304
-0.01884503,-0.1308
-0.01883503,-0.1316
-0.01882503,-0.13
-0.01881503,-0.1324
-0.01880503,-0.1332
-0.01879503,-0.132
-0.01878503,-0.1352
-0.01877503,-0.1368
-0.01876503,-0.1368
-0.01875503,-0.1376
-0.01874503,-0.138
-0.01873503,-0.1336
-0.01872503,-0.1384
-0.01871503,-0.1396
-0.01870503,-0.1376
-0.01869503,-0.1388
-0.01868503,-0.1352
-0.01867503,-0.138
-0.01866503,-0.1416
-0.01865503,-0.1392
-0.01864503,-0.1396
-0.01863503,-0.1416
-0.01862503,-0.1412
-0.01861503,-0.1396
-0.01860503,-0.1396
-0.01859503,-0.1412
-0.01858503,-0.1428
-0.01857503,-0.1432
-0.01856503,-0.1436
-0.01855503,-0.1444
-0.01854503,-0.1416
-0.01853503,-0.1468
-0.01852503,-0.1456
-0.01851503,-0.144
-0.01850503,-0.1484
-0.01849503,-0.144
-0.01848503,-0.146
-0.01847503,-0.1496
-0.01846503,-0.1496
-0.01845503,-0.1504
-0.01844503,-0.1496
-0.01843503,-0.1468
-0.01842503,-0.1468
-0.01841503,-0.1472
-0.01840503,-0.1488
-0.01839503,-0.1516
-0.01838503,-0.1532
-0.01837503,-0.1548
-0.01836503,-0.1548
-0.01835503,-0.1512
-0.01834503,-0.1524
-0.01833503,-0.154
-0.01832503,-0.1548
-0.01831503,-0.1552
-0.01830503,-0.1544
-0.01829503,-0.1572
-0.01828503,-0.1576
-0.01827503,-0.1572
-0.01826503,-0.1556
-0.01825503,-0.1552
-0.01824503,-0.1584
-0.01823503,-0.1584
-0.01822503,-0.158
-0.01821503,-0.1568
-0.01820503,-0.156
-0.01819503,-0.1576
-0.01818503,-0.162
-0.01817503,-0.1612
-0.01816503,-0.1644
-0.01815503,-0.1636
-0.01814503,-0.162
-0.01813503,-0.1628
-0.01812503,-0.1656
-0.01811503,-0.166
-0.01810503,-0.1676
-0.01809503,-0.1664
-0.01808503,-0.1648
-0.01807503,-0.1644
-0.01806503,-0.1672
-0.01805503,-0.1712
-0.01804503,-0.1688
-0.01803503,-0.1708
-0.01802503,-0.1676
-0.01801503,-0.172
-0.01800503,-0.17
-0.01799503,-0.1688
-0.01798503,-0.17
-0.01797503,-0.1656
-0.01796503,-0.1732
-0.01795503,-0.1684
-0.01794503,-0.172
-0.01793503,-0.1728
-0.01792503,-0.1732
-0.01791503,-0.1708
-0.01790503,-0.1732
-0.01789503,-0.172
-0.01788503,-0.1764
-0.01787503,-0.1696
-0.01786503,-0.1744
-0.01785503,-0.1736
-0.01784503,-0.172
-0.01783503,-0.176
-0.01782503,-0.176
-0.01781503,-0.1788
-0.01780503,-0.1792
-0.01779503,-0.1788
-0.01778503,-0.1764
-0.01777503,-0.1752
-0.01776503,-0.174
-0.01775503,-0.18
-0.01774503,-0.1792
-0.01773503,-0.1812
-0.01772503,-0.1812
-0.01771503,-0.18
-0.01770503,-0.1824
-0.01769503,-0.1816
-0.01768503,-0.1804
-0.01767503,-0.1808
-0.01766503,-0.1832
-0.01765503,-0.1844
-0.01764503,-0.1848
-0.01763503,-0.1844
-0.01762503,-0.1868
-0.01761503,-0.184
-0.01760503,-0.1864
-0.01759503,-0.186
-0.01758503,-0.1892
-0.01757503,-0.1856
-0.01756503,-0.1892
-0.01755503,-0.188
-0.01754503,-0.188
-0.01753503,-0.1864
-0.01752503,-0.1872
-0.01751503,-0.19
-0.01750503,-0.1888
-0.01749503,-0.194
-0.01748503,-0.1928
-0.01747503,-0.1928
-0.01746503,-0.1932
-0.01745503,-0.1888
-0.01744503,-0.19
-0.01743503,-0.1932
-0.01742503,-0.1924
-0.01741503,-0.1928
-0.01740503,-0.194
-0.01739503,-0.194
-0.01738503,-0.1928
-0.01737503,-0.1952
-0.01736503,-0.1944
-0.01735503,-0.196
-0.01734503,-0.1984
-0.01733503,-0.2
-0.01732503,-0.2016
-0.01731503,-0.1968
-0.01730503,-0.1992
-0.01729503,-0.1996
-0.01728503,-0.2004
-0.01727503,-0.202
-0.01726503,-0.1992
-0.01725503,-0.1988
-0.01724503,-0.1996
-0.01723503,-0.2012
-0.01722503,-0.2044
-0.01721503,-0.2032
-0.01720503,-0.204
-0.01719503,-0.2036
-0.01718503,-0.2044
-0.01717503,-0.2028
-0.01716503,-0.2032
-0.01715503,-0.2068
-0.01714503,-0.2052
-0.01713503,-0.2068
-0.01712503,-0.2088
-0.01711503,-0.2072
-0.01710503,-0.2068
-0.01709503,-0.2056
-0.01708503,-0.208
-0.01707503,-0.2092
-0.01706503,-0.2088
-0.01705503,-0.2076
-0.01704503,-0.2108
-0.01703503,-0.2096
-0.01702503,-0.2076
-0.01701503,-0.2116
-0.01700503,-0.2116
-0.01699503,-0.214
-0.01698503,-0.2144
-0.01697503,-0.208
-0.01696503,-0.214
-0.01695503,-0.2148
-0.01694503,-0.2184
-0.01693503,-0.2152
-0.01692503,-0.214
-0.01691503,-0.2156
-0.01690503,-0.2144
-0.01689503,-0.218
-0.01688503,-0.22
-0.01687503,-0.2188
-0.01686503,-0.216
-0.01685503,-0.2216
-0.01684503,-0.2192
-0.01683503,-0.2188
-0.01682503,-0.218
-0.01681503,-0.2212
-0.01680503,-0.22
-0.01679503,-0.2216
-0.01678503,-0.2216
-0.01677503,-0.2248
-0.01676503,-0.2208
-0.01675503,-0.224
-0.01674503,-0.2244
-0.01673503,-0.226
-0.01672503,-0.2256
-0.01671503,-0.2252
-0.01670503,-0.2248
-0.01669503,-0.2284
-0.01668503,-0.2272
-0.01667503,-0.2272
-0.01666503,-0.2272
-0.01665503,-0.2292
-0.01664503,-0.2312
-0.01663503,-0.2268
-0.01662503,-0.2272
-0.01661503,-0.2276
-0.01660503,-0.2284
-0.01659503,-0.2312
-0.01658503,-0.2316
-0.01657503,-0.232
-0.01656503,-0.23
-0.01655503,-0.2328
-0.01654503,-0.2336
-0.01653503,-0.2344
-0.01652503,-0.2324
-0.01651503,-0.2336
-0.01650503,-0.236
-0.01649503,-0.236
-0.01648503,-0.2344
-0.01647503,-0.2352
-0.01646503,-0.2364
-0.01645503,-0.2368
-0.01644503,-0.2368
-0.01643503,-0.2392
-0.01642503,-0.2376
-0.01641503,-0.24
-0.01640503,-0.2384
-0.01639503,-0.2372
-0.01638503,-0.238
-0.01637503,-0.24
-0.01636503,-0.24
-0.01635503,-0.2424
-0.01634503,-0.242
-0.01633503,-0.2432
-0.01632503,-0.2432
-0.01631503,-0.2424
-0.01630503,-0.2444
-0.01629503,-0.246
-0.01628503,-0.24
-0.01627503,-0.2412
-0.01626503,-0.2404
-0.01625503,-0.2424
-0.01624503,-0.2452
-0.01623503,-0.2452
-0.01622503,-0.248
-0.01621503,-0.2476
-0.01620503,-0.2452
-0.01619503,-0.248
-0.01618503,-0.2492
-0.01617503,-0.2492
-0.01616503,-0.2496
-0.01615503,-0.2508
-0.01614503,-0.2496
-0.01613503,-0.2504
-0.01612503,-0.2496
-0.01611503,-0.2536
-0.01610503,-0.2536
-0.01609503,-0.2532
-0.01608503,-0.2556
-0.01607503,-0.2536
-0.01606503,-0.2548
-0.01605503,-0.2564
-0.01604503,-0.2544
-0.01603503,-0.2552
-0.01602503,-0.2512
-0.01601503,-0.256
-0.01600503,-0.2568
-0.01599503,-0.2592
-0.01598503,-0.2572
-0.01597503,-0.2592
-0.01596503,-0.2552
-0.01595503,-0.2584
-0.01594503,-0.26
-0.01593503,-0.2604
-0.01592503,-0.26
-0.01591503,-0.2608
-0.01590503,-0.2608
-0.01589503,-0.2644
-0.01588503,-0.2624
-0.01587503,-0.2624
-0.01586503,-0.2644
-0.01585503,-0.2648
-0.01584503,-0.2656
-0.01583503,-0.264
-0.01582503,-0.2644
-0.01581503,-0.2676
-0.01580503,-0.2636
-0.01579503,-0.2664
-0.01578503,-0.2672
-0.01577503,-0.2656
-0.01576503,-0.2668
-0.01575503,-0.2648
-0.01574503,-0.27
-0.01573503,-0.2668
-0.01572503,-0.2696
-0.01571503,-0.2688
-0.01570503,-0.2724
-0.01569503,-0.2708
-0.01568503,-0.2708
-0.01567503,-0.2732
-0.01566503,-0.2736
-0.01565503,-0.272
-0.01564503,-0.2752
-0.01563503,-0.2728
-0.01562503,-0.274
-0.01561503,-0.2736
-0.01560503,-0.2756
-0.01559503,-0.2744
-0.01558503,-0.2732
-0.01557503,-0.2748
-0.01556503,-0.2752
-0.01555503,-0.2788
-0.01554503,-0.2768
-0.01553503,-0.2764
-0.01552503,-0.2796
-0.01551503,-0.276
-0.01550503,-0.2756
-0.01549503,-0.2768
-0.01548503,-0.2772
-0.01547503,-0.2804
-0.01546503,-0.2772
-0.01545503,-0.2792
